ID,קישור לאתר,שם,סוג,מספר,מספר פרטי,מספר פרטי טקסט,כנסת,סטטוס,סטטוס חיצוני,קוד סיבת עצירה,סיבת עצירה,רציפות,קטגוריה של הוועדה,ועדה מטפלת,יוזם ראשון,מגדר יוזם ראשון,קוד סיעה אחרונה יוזם ראשון,סיעה אחרונה יוזם ראשון,יוזמים,מצטרפים,הוסרו,פטור ק0,הנחה ק0,דיון ק0,הצבעה ק0,פטור ק1,הנחה ק1,דיון ק1,הצבעה ק1,פטור ק2,הנחה ק2,דיון ק2,הצבעה ק2,פטור ק3,הנחה ק3,דיון ק3,הצבעה ק3,פרסום,תחילה,תום תוקף,סדרת פרסום,מספר חוברת,מספר עמוד
2189881,לאתר,"חוק הכניסה לישראל (תיקון מס' 36), התשפ""ג-2023",ממשלתית,1513,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,פנים והגנת הסביבה,ועדת הפנים והגנת הסביבה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,21/02/2022,16/05/2022,16/05/2022,NULL,08/02/2023,20/02/2023,21/02/2023,NULL,NULL,20/02/2023,21/02/2023,22/02/2023,22/02/2023,NULL,ספר החוקים,3027,62
2190105,לאתר,"חוק מיסוי מקרקעין (שבח ורכישה) (תיקון מס' 99), התשפ""ג–2023 ",ממשלתית,1517,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,כספים,ועדת הכספים,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23/02/2022,06/06/2022,06/06/2022,NULL,04/07/2022,15/05/2023,15/05/2023,NULL,NULL,15/05/2023,15/05/2023,16/05/2023,01/01/2022,NULL,ספר החוקים,3040,134
2190321,לאתר,"חוק הארכת השעיה של עובד המדינה ופיטורים של עובד הוראה לשם הגנה על קטין או חסר ישע (תיקוני חקיקה), התשפ""ד–2024",פרטית,919,3571,פ/3571/24,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,חינוך,ועדת החינוך התרבות והספורט,שרן מרים השכל,נקבה,1108,הימין הממלכתי,שרן מרים השכל,NULL,NULL,NULL,09/03/2022,25/05/2022,25/05/2022,NULL,27/06/2022,28/06/2022,28/06/2022,NULL,29/06/2022,05/03/2024,05/03/2024,NULL,NULL,05/03/2024,05/03/2024,06/03/2024,06/03/2024,NULL,ספר החוקים,3171,582
2190321,לאתר,"חוק הארכת השעיה של עובד המדינה ופיטורים של עובד הוראה לשם הגנה על קטין או חסר ישע (תיקוני חקיקה), התשפ""ד–2024",פרטית,919,3571,פ/3571/24,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,חינוך,ועדת החינוך התרבות והספורט,שרן מרים השכל,נקבה,1108,הימין הממלכתי,שרן מרים השכל,NULL,NULL,NULL,09/03/2022,25/05/2022,25/05/2022,NULL,27/06/2022,28/06/2022,28/06/2022,NULL,26/02/2024,05/03/2024,05/03/2024,NULL,NULL,05/03/2024,05/03/2024,06/03/2024,06/03/2024,NULL,ספר החוקים,3171,582
2190418,לאתר,"חוק כלי הירייה (תיקון מס' 24), התשפ""ג-2023",ממשלתית,1520,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,ביטחון לאומי,הוועדה לביטחון לאומי,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28/02/2022,09/05/2022,NULL,NULL,12/07/2023,30/07/2023,30/07/2023,NULL,NULL,30/07/2023,30/07/2023,06/08/2023,06/08/2023,NULL,ספר החוקים,3086,692
2190785,לאתר,"חוק תשלומים לחיילים בשירות סדיר (הגנה על תשלומים) (תיקון מס' 2), התשפ""ג-2023",ממשלתית,1524,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,07/03/2022,28/06/2022,28/06/2022,NULL,26/06/2023,16/08/2023,16/08/2023,NULL,NULL,16/08/2023,16/08/2023,17/08/2023,17/08/2023,NULL,ספר החוקים,3089,820
2191853,לאתר,"חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 9), התשפ""ג-2023 ",ממשלתית,1536,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,ביטחון לאומי,הוועדה לביטחון לאומי,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09/05/2022,28/06/2022,28/06/2022,1,13/02/2023,13/02/2023,14/02/2023,1,NULL,13/02/2023,14/02/2023,14/02/2023,NULL,NULL,ספר החוקים,3020,34
2192014,לאתר,"חוק הטיס (תיקון מס' 6), התשפ""ה-2024 ",ממשלתית,1540,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,כלכלה,ועדת הכלכלה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/05/2022,28/06/2022,28/06/2022,NULL,13/11/2024,25/11/2024,26/11/2024,NULL,NULL,25/11/2024,26/11/2024,27/11/2024,27/11/2024,NULL,ספר החוקים,3320,80
2192117,לאתר,"חוק בתי המשפט (תיקון מס' 106), התשפ""ו–2025",פרטית,917,3786,פ/3786/24,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",איתן גינזבורג,זכר,1098,כחול לבן - המחנה הממלכתי,"איתן גינזבורג, אפרת רייטן מרום, מירב בן ארי, שמחה רוטמן, בועז טופורובסקי",NULL,"משה ארבל (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,16/05/2022,01/06/2022,01/06/2022,NULL,27/06/2022,27/06/2022,28/06/2022,NULL,22/10/2025,02/12/2025,02/12/2025,NULL,NULL,02/12/2025,02/12/2025,03/12/2025,02/01/2026,NULL,ספר החוקים,3464,32
2192648,לאתר,"חוק פסיקת ריבית והצמדה (תיקון מס' 9), התשפ""ד-2023 ",ממשלתית,1542,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23/05/2022,20/06/2022,20/06/2022,NULL,08/11/2023,13/11/2023,13/11/2023,NULL,NULL,13/11/2023,13/11/2023,19/11/2023,01/01/2025,NULL,ספר החוקים,3117,142
2192649,לאתר,"הצעת חוק ההוצאה לפועל (תיקון מס' 71) (ריבית ודמי פיגורים), התשפ""ב-2022 ",ממשלתית,1542,NULL,NULL,25,113,הכנה לקריאה שנייה ושלישית,NULL,NULL,1,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23/05/2022,20/06/2022,20/06/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2192797,לאתר,"חוק הספורט (תיקון מס' 17), התשפ""ד-2024 ",ממשלתית,1547,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,חינוך,ועדת החינוך התרבות והספורט,סימון דוידסון,זכר,1102,יש עתיד,"סימון דוידסון, חילי טרופר",NULL,"חילי טרופר (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,NULL,NULL,NULL,NULL,25/05/2022,28/06/2022,28/06/2022,1,17/06/2024,24/06/2024,25/06/2024,1,NULL,24/06/2024,25/06/2024,02/07/2024,02/07/2026,NULL,ספר החוקים,3231,958
2193153,לאתר,"חוק התחרות הכלכלית (תיקון מס' 23 והוראת שעה), התשפ""ג-2023",ממשלתית,1550,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,כלכלה,ועדת הכלכלה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,01/06/2022,29/06/2022,29/06/2022,NULL,29/05/2023,19/06/2023,19/06/2023,NULL,NULL,19/06/2023,19/06/2023,21/06/2023,21/09/2023,NULL,ספר החוקים,3050,406
2193186,לאתר,"חוק הסדרת העיסוק במקצועות הבריאות (תיקון מס' 8), התשפ""ג-2023 ",ממשלתית,1552,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,בריאות,ועדת הבריאות,אחמד טיבי,זכר,1103,"חד""ש-תע""ל","אחמד טיבי, אימאן ח'טיב יאסין, מנסור עבאס, ווליד טאהא",NULL,NULL,NULL,NULL,NULL,NULL,NULL,01/06/2022,20/06/2022,20/06/2022,NULL,23/07/2023,30/07/2023,30/07/2023,NULL,NULL,30/07/2023,30/07/2023,07/08/2023,07/08/2024,NULL,ספר החוקים,3087,704
2194599,לאתר,"חוק מימון מפלגות (תיקון מס' 44), התשפ""ו–2025",ועדה,921,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,כנסת,ועדת הכנסת,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,27/06/2022,27/06/2022,27/06/2022,NULL,10/12/2025,15/12/2025,15/12/2025,NULL,NULL,15/12/2025,15/12/2025,17/12/2025,01/01/2026,NULL,ספר החוקים,3469,44
2194824,לאתר,"חוק למניעת אלימות במשפחה (תיקון מס' 19 – הוראת שעה), התשפ""ג–2023 ",ממשלתית,1572,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,ביטחון לאומי,הוועדה לביטחון לאומי,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,29/06/2022,04/07/2022,04/07/2022,NULL,26/07/2023,30/07/2023,30/07/2023,NULL,NULL,30/07/2023,30/07/2023,06/08/2023,06/08/2024,06/08/2027,ספר החוקים,3085,672
2194907,לאתר,"הצעת חוק העונשין (תיקון מס' 146) (תקיפת עובד ציבור שהוא מטפל או ממלא תפקיד בארגון חירום והצלה טרום אשפוז או בחדר מיון), התשפ""ב-2022",ממשלתית,1573,NULL,NULL,25,113,הכנה לקריאה שנייה ושלישית,NULL,NULL,1,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",אופיר כץ,זכר,1096,הליכוד,"אופיר כץ, אחמד טיבי, אביגדור ליברמן, יאסר חוג'יראת, עודד פורר, יבגני סובה, שרון ניר, יוליה מלינובסקי, חמד עמאר, מנסור עבאס, ווליד טאהא, ואליד אלהואשלה, אימאן ח'טיב יאסין",NULL,"זאב אלקין (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), גדעון סער (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,NULL,NULL,NULL,NULL,04/07/2022,15/08/2022,15/08/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195284,לאתר,"חוק הנכים (תגמולים ושיקום) (תיקון מס' 32), התשפ""ג-2023",ממשלתית,1574,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15/08/2022,15/08/2022,15/08/2022,NULL,23/07/2023,30/07/2023,30/07/2023,NULL,NULL,30/07/2023,30/07/2023,01/08/2023,01/09/2023,NULL,ספר החוקים,3072,580
2195286,לאתר,"הצעת חוק הפטנטים (תיקון מס' 14) (הגברת התחרותיות), התשפ""ב-2022",ממשלתית,1576,NULL,NULL,25,113,הכנה לקריאה שנייה ושלישית,NULL,NULL,1,"חוקה, חוק ומשפט","ועדת החוקה, חוק ומשפט",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15/08/2022,15/08/2022,15/08/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195287,לאתר,"חוק לעידוד תעשייה עתירת ידע (הוראת שעה), התשפ""ג-2023",ממשלתית,1577,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,כספים,ועדת הכספים,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15/08/2022,15/08/2022,15/08/2022,NULL,19/07/2023,25/07/2023,25/07/2023,NULL,NULL,25/07/2023,25/07/2023,31/07/2023,31/07/2023,31/12/2026,ספר החוקים,3071,564
2195309,לאתר,"חוק הסדרת העיסוק בעבודה במערכת קירור או מיזוג אוויר, התשפ""ה-2025",ממשלתית,1578,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,עבודה ורווחה,ועדת העבודה והרווחה,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,15/08/2022,15/08/2022,NULL,NULL,11/12/2024,08/01/2025,08/01/2025,NULL,NULL,08/01/2025,08/01/2025,14/01/2025,14/04/2025,NULL,ספר החוקים,3349,182
2195431,לאתר,"חוק סמכויות לאיסוף ואבחון של נתוני נוסעים הנכנסים לישראל או היוצאים ממנה, התשפ""ג-2023 ",ממשלתית,1581,NULL,NULL,25,118,התקבלה בקריאה שלישית,NULL,NULL,1,חוץ וביטחון,ועדת החוץ והביטחון,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,19/09/2022,19/09/2022,19/09/2022,NULL,15/03/2023,29/03/2023,29/03/2023,NULL,NULL,29/03/2023,29/03/2023,03/04/2023,03/04/2023,NULL,ספר החוקים,3038,108
2195647,לאתר,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - העברת שירותי הגמילה לאחריות קופות החולים), התשפ""ג-2022",פרטית,NULL,3,פ/3/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, שמחה רוטמן",NULL,"מיכל מרים וולדיגר (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195650,לאתר,"הצעת חוק ביטול הרפורמה בכשרות (תיקוני חקיקה), התשפ""ג-2022",פרטית,NULL,201,פ/201/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם השני )",NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195651,לאתר,"הצעת חוק שעות עבודה ומנוחה (תיקון - קיצור שבוע העבודה), התשפ""ג-2022",פרטית,NULL,1,פ/1/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,אפרת רייטן מרום,נקבה,1100,העבודה,אפרת רייטן מרום,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195653,לאתר,"הצעת חוק להסדרת שירותי ההשגחה על הכשרות, התשפ""ג-2022",פרטית,NULL,548,פ/548/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם השני )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195655,לאתר,"הצעת חוק הרחבת לימודי הבסיס בחינוך שאינו ממלכתי (הוראת שעה), התשפ""ג-2023",פרטית,NULL,3795,פ/3795/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,משה טור פז,NULL,NULL,NULL,24/07/2023,22/01/2025,22/01/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195656,לאתר,"הצעת חוק גיור ממלכתי בישראל, התשפ""ג-2022",פרטית,NULL,554,פ/554/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195671,לאתר,"הצעת חוק חינוך ממלכתי (תיקון - העסקת עובדי הוראה בחוזה אישי), התשפ""ג-2022 ",פרטית,NULL,480,פ/480/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,משה טור פז,NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195676,לאתר,"הצעת חוק מעונות יום שיקומיים (תיקון - הקדמת גיל הזכאות), התשפ""ג-2022",פרטית,NULL,482,פ/482/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,מיכל מרים וולדיגר,נקבה,1105,הציונות הדתית,"מיכל מרים וולדיגר, חוה אתי עטייה",NULL,"מיכל מרים וולדיגר (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195677,לאתר,"הצעת חוק לימוד חובה (תיקון - מנהל מוסד חינוך), התשפ""ג-2022",פרטית,NULL,478,פ/478/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,משה טור פז,NULL,NULL,NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195679,לאתר,"חוק הרשות הלאומית למאבק בעוני, התשפ""ה-2025",פרטית,1025,428,פ/428/25,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,עבודה ורווחה,ועדת העבודה והרווחה,ינון אזולאי,זכר,1095,"ש""ס","ינון אזולאי, עאידה תומא סלימאן, נעמה לזימי, יוסף עטאונה, עופר כסיף, איימן עודה, אחמד טיבי, יונתן מישרקי",NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,19/12/2022,22/02/2023,22/02/2023,NULL,10/06/2024,19/06/2024,19/06/2024,NULL,24/03/2025,31/03/2025,31/03/2025,NULL,NULL,31/03/2025,31/03/2025,03/04/2025,03/10/2025,NULL,ספר החוקים,3405,512
2195684,לאתר,"הצעת חוק שוברים להשלמת לימודי בסיס בחינוך הבלתי פורמלי, התשפ""ג–2022",פרטית,NULL,110,פ/110/25,25,177,נעצרה,2505,"הסרה מסד""י בד. מוקדם",NULL,NULL,NULL,משה טור פז,זכר,1102,יש עתיד,משה טור פז,NULL,NULL,NULL,12/12/2022,12/07/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195685,לאתר,"הצעת חוק שלילת זכויות לראש ממשלה לשעבר שכיהן תקופה קצרה, התשפ""ג-2022",פרטית,NULL,2,פ/2/25,25,177,נעצרה,3013,"חה""כ המציע מונה לתפקיד בממשלה",NULL,NULL,NULL,שלמה קרעי,זכר,1096,הליכוד,שלמה קרעי,NULL,NULL,NULL,12/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195687,לאתר,"הצעת חוק ויתור על חסינות מפני תביעות לשון הרע (תיקוני חקיקה), התשפ""ג-2022",פרטית,NULL,556,פ/556/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195688,לאתר,"חוק קליטת חיילים משוחררים (תיקון מס' 25), התשפ""ד–2023",פרטית,984,4,פ/4/25,25,118,התקבלה בקריאה שלישית,NULL,NULL,NULL,חוץ וביטחון,ועדת החוץ והביטחון,אופיר כץ,זכר,1096,הליכוד,"אופיר כץ, אלי דלל, שרון ניר, מיכאל מרדכי ביטון, יבגני סובה, יוליה מלינובסקי",NULL,"יריב לוין (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים ), יואב קיש (מינוי לתפקיד שר בממשלה, העברה לאחר ברשימה ), שלמה קרעי (מינוי לתפקיד שר בממשלה, הסרה מרשימת המציעים )",NULL,12/12/2022,01/03/2023,01/03/2023,NULL,29/11/2023,04/12/2023,04/12/2023,1,20/12/2023,20/12/2023,20/12/2023,1,NULL,20/12/2023,20/12/2023,21/12/2023,21/12/2023,NULL,ספר החוקים,3134,406
2195689,לאתר,"הצעת חוק לתיקון פקודת המשטרה (הפגנה ליד בתי מגורים), התשפ""ג-2022",פרטית,NULL,281,פ/281/25,25,104,הונחה על שולחן הכנסת לדיון מוקדם,NULL,NULL,NULL,NULL,NULL,ינון אזולאי,זכר,1095,"ש""ס",ינון אזולאי,NULL,"משה ארבל (מינוי לתפקיד סגן שר בממשלה, העברה ליוזם אחר )",NULL,19/12/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
