ID,קישור,Session Date,Vote Date Time,Session ID,Item ID,Ordinal,Vote Method ID,Vote Method Desc,Vote Status Code,Vote Status Desc,Vote Title,Vote Subject,Is No Confidence In Gov,Last Updated Date,For Option ID,For Option Desc,Against Option ID,Against Option Desc
41431,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41431"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:16:00,2220708,2189724,53,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 49,0,2024-07-28 02:03:04.717000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41430,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41430"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:16:00,2220708,2189724,54,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 50 ,0,2024-07-28 02:04:52.980000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41429,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41429"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:17:00,2220708,2189724,55,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 51,0,2024-07-28 02:05:24.377000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41428,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41428"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:17:00,2220708,2189724,56,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 52,0,2024-07-28 02:05:57.277000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41427,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41427"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:17:00,2220708,2189724,57,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 53,0,2024-07-28 02:06:25.133000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41426,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41426"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:18:00,2220708,2189724,58,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 54 ,0,2024-07-28 02:06:52.873000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41453,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41453"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:18:00,2220708,2189724,60,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 56 ,0,2024-07-28 02:07:56.197000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41452,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41452"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:19:00,2220708,2189724,61,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 57,0,2024-07-28 02:08:20.010000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41451,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41451"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:19:00,2220708,2189724,62,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 58 ,0,2024-07-28 02:08:50.033000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41450,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41450"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:19:00,2220708,2189724,63,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 59 ,0,2024-07-28 02:09:36.500000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41449,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41449"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:20:00,2220708,2189724,64,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 60 ,0,2024-07-28 02:10:11.110000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41448,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41448"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:20:00,2220708,2189724,65,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 61,0,2024-07-28 02:10:35.227000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41447,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41447"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:20:00,2220708,2189724,66,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 62,0,2024-07-28 02:11:02.913000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41446,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41446"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:21:00,2220708,2189724,67,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 62 לחלופין,0,2024-07-28 02:11:31.780000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41445,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41445"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:21:00,2220708,2189724,68,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 63,0,2024-07-28 02:12:01.257000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41444,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41444"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:21:00,2220708,2189724,69,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 64 ,0,2024-07-28 02:12:29.743000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41443,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41443"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:22:00,2220708,2189724,70,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 65 ,0,2024-07-28 02:13:02.930000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41442,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41442"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:22:00,2220708,2189724,71,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 66,0,2024-07-28 02:13:35.227000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41441,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41441"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:22:00,2220708,2189724,72,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 67,0,2024-07-28 02:14:14.060000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41440,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41440"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:23:00,2220708,2189724,73,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 68,0,2024-07-28 02:14:57.233000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41467,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41467"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:23:00,2220708,2189724,74,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 69,0,2024-07-28 02:15:28.783000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41466,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41466"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:23:00,2220708,2189724,75,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 69 לחלופין,0,2024-07-28 02:15:53.437000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41465,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41465"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:24:00,2220708,2189724,76,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 70 ,0,2024-07-28 02:16:20.590000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41464,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41464"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:24:00,2220708,2189724,77,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 71 ,0,2024-07-28 02:16:52.480000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41463,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41463"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:24:00,2220708,2189724,78,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 72 ,0,2024-07-28 02:17:33.710000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41462,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41462"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:25:00,2220708,2189724,79,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 73 ,0,2024-07-28 02:17:59.150000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41461,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41461"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:25:00,2220708,2189724,80,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 74,0,2024-07-28 02:18:23.530000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41460,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41460"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:25:00,2220708,2189724,81,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 75,0,2024-07-28 02:18:59.150000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41459,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41459"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:26:00,2220708,2189724,82,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 76 ,0,2024-07-28 03:05:57.173000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41458,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41458"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:26:00,2220708,2189724,83,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 77,0,2024-07-28 03:06:43.473000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41457,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41457"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:27:00,2220708,2189724,84,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 78 ,0,2024-07-28 03:07:31.377000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41456,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41456"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:27:00,2220708,2189724,85,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 79 ,0,2024-07-28 03:08:12.243000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41455,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41455"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:27:00,2220708,2189724,86,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 80 ,0,2024-07-28 03:08:57.307000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41454,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41454"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:28:00,2220708,2189724,87,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 81 ,0,2024-07-28 03:09:27.980000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41482,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41482"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:28:00,2220708,2189724,88,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 82,0,2024-07-28 03:09:59.563000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41481,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41481"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:28:00,2220708,2189724,89,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 83,0,2024-07-28 03:10:46.487000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41480,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41480"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:29:00,2220708,2189724,90,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 84 ,0,2024-07-28 03:11:42.627000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41479,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41479"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:29:00,2220708,2189724,91,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 85 ,0,2024-07-28 03:12:08.233000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41478,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41478"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:29:00,2220708,2189724,92,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 86,0,2024-07-28 03:12:43.793000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41477,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41477"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:30:00,2220708,2189724,93,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 87,0,2024-07-28 03:14:00.407000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41476,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41476"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:30:00,2220708,2189724,94,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 88 ,0,2024-07-28 03:14:34.600000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41475,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41475"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:30:00,2220708,2189724,95,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 89 ,0,2024-07-28 03:15:31.067000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41474,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41474"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:31:00,2220708,2189724,96,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 90 ,0,2024-07-28 03:15:55.463000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41473,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41473"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:31:00,2220708,2189724,97,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 91 ,0,2024-07-28 03:16:22.607000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41472,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41472"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:31:00,2220708,2189724,98,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 92 ,0,2024-07-28 03:16:45.960000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41471,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41471"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 21:32:00,2220708,2189724,99,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",הסתייגות 93,0,2024-07-28 03:17:13.577000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41546,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41546"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-24 22:12:00,2220708,2189724,167,1,אלקטרונית,7,מפורסם,"הצעת חוק התקשורת (בזק ושידורים) (תיקון מס' 79), התשפ""ד–2024",NULL,0,2024-07-26 08:21:25.513000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41548,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41548"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 01:01:00,2220708,2217439,168,1,אלקטרונית,7,מפורסם,"החלטת הממשלה בהתאם לסעיף 31(ב) לחוק יסוד: הממשלה, להעביר משר האוצר לשר לביטחון לאומי את הסמכויות הנתונות לשר האוצר ביחס לרשות לאכיפה במקרקעין ולפעילותה לפי פרק י' ולפי סעיף 265(9) לחוק התכנון והבניה, התשכ""ה-1965",NULL,0,2024-07-26 08:22:20.033000,38,לאשר את ההצעה,24,לדחות את ההצעה
41549,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41549"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 02:26:00,2220708,2219438,169,1,אלקטרונית,7,מפורסם,"הצעת חוק נציב תלונות הציבור על שופטים (תיקון מס' 6) (בחירת הנציב), התשפ""ד–2024",NULL,0,2024-07-26 08:23:08.750000,1,להעביר את הצעת החוק לוועדה להכנה לקריאה שניה ושלישית,24,לדחות את ההצעה
41557,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41557"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 02:39:00,2220708,2220811,170,1,אלקטרונית,7,מפורסם,"הצעת חוק הרשות השנייה לטלוויזיה ורדיו (תיקון מס' 49), התשפ""ד-2024",הסתייגות 1 ,0,2024-07-26 08:24:05.337000,7,לקבל את ההסתייגות,24,לדחות את ההצעה
41558,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41558"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 02:46:00,2220708,2220811,185,1,אלקטרונית,7,מפורסם,"הצעת חוק הרשות השנייה לטלוויזיה ורדיו (תיקון מס' 49), התשפ""ד-2024",NULL,0,2024-07-26 08:25:01.097000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41567,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41567"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 03:00:00,2220708,2217171,186,1,אלקטרונית,7,מפורסם,"הצעת חוק הגנה על בריאות הציבור (מזון) (תיקון מס' 10 והוראת שעה), התשפ""ד-2024",סעיפים 1-64 ,0,2024-07-26 08:29:07.167000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
41566,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41566"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 03:01:00,2220708,2217171,187,1,אלקטרונית,7,מפורסם,"הצעת חוק הגנה על בריאות הציבור (מזון) (תיקון מס' 10 והוראת שעה), התשפ""ד-2024",NULL,0,2024-07-26 08:26:33.277000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41568,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41568"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 03:31:00,2220708,2219315,189,1,אלקטרונית,7,מפורסם,"הצעת חוק הספריות הציבוריות, התשפ""ד-2024 ",NULL,0,2024-07-26 08:28:03.590000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41570,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41570"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 03:53:00,2220708,2162982,190,1,אלקטרונית,7,מפורסם,"הצעת חוק רכבת תחתית (מטרו) (תיקון מס' 4), התשפ""ד-2024 ",סעיפים 39-1 ,0,2024-07-26 08:29:43.583000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
41571,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41571"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 03:53:00,2220708,2162982,191,1,אלקטרונית,7,מפורסם,"הצעת חוק רכבת תחתית (מטרו) (תיקון מס' 4), התשפ""ד-2024 ",NULL,0,2024-07-26 08:30:26.730000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41573,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41573"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 04:08:00,2220708,2165824,193,1,אלקטרונית,7,מפורסם,"הצעת חוק הפרות תעבורה מינהליות, התשפ""ד-2024",NULL,0,2024-07-26 08:32:07.403000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41575,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41575"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 04:16:00,2220708,2218977,194,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת הרוקחים (תיקון מס' 37), התשפ""ד-2024",סעיפים 32-1 נתקבלו.,0,2024-07-26 08:32:35.367000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
41574,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41574"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 04:16:00,2220708,2218977,195,1,אלקטרונית,7,מפורסם,"הצעת חוק לתיקון פקודת הרוקחים (תיקון מס' 37), התשפ""ד-2024",NULL,0,2024-07-26 08:33:14.933000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
41577,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41577"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 04:26:00,2220708,2169199,196,1,אלקטרונית,7,מפורסם,"הצעת חוק הסיוע המשפטי (תיקון מס' 26 והוראת שעה), התשפ""ד-2024",סעיפים 8-1,0,2024-07-26 08:33:51.807000,6,לקבל בקריאה שנייה,24,לדחות את ההצעה
41576,"=HYPERLINK(""https://main.knesset.gov.il/Activity/plenum/Votes/Pages/vote.aspx?voteId=41576"", ""לאתר"" )",2024-07-24 00:00:00,2024-07-25 04:27:00,2220708,2169199,197,1,אלקטרונית,7,מפורסם,"הצעת חוק הסיוע המשפטי (תיקון מס' 26 והוראת שעה), התשפ""ד-2024",NULL,0,2024-07-26 08:34:31.187000,8,לקבל את הצעת החוק בקריאה שלישית,24,לדחות את ההצעה
